station,x,y,tokyo
杵築,-769081,-256536,794589
直見,-751557,-311995,795372
大神,-769350,-259585,795704
丸尾,-786236,-192480,795949
仙崎,-795049,-144860,796622
長門市,-796407,-146135,798144
植苗,155792,747042,798360
滝尾,-766430,-279338,798730
渋木,-795989,-153316,798765
日出,-772498,-260973,799117
直川,-754461,-315081,799171
大分,-767762,-276633,799175
中山香,-775275,-251816,799244
比羅夫,72687,760659,799286
床波,-789307,-194167,799293
中判田,-765369,-284523,799325
板持,-797446,-148523,799509
古国府,-767717,-277977,799540
於福,-795687,-161798,799769
厚東,-791995,-184282,800021
暘谷,-773653,-260747,800161
竹中,-764735,-289345,800244
敷戸,-767365,-281650,800331
長門湯本,-798000,-150588,800354
大分大学前,-767064,-282943,800444
立石,-777633,-247883,800458
遠浅,158527,748842,800681
西大分,-769859,-275116,800717
重安,-795999,-166486,800836
南大分,-769837,-278552,801734
美祢,-796668,-169258,801956
黄波戸,-800548,-144674,802043
草江,-792354,-195711,802587
豊後豊岡,-776457,-261441,803046
犬飼,-766317,-294075,803259
宇部岬,-793493,-195791,803720
西屋敷,-781882,-245031,803803
賀来,-772060,-278480,803831
南大嶺,-798484,-169956,803863
琴芝,-794229,-193745,804034
宇佐,-783244,-241891,804303
宇部新川,-795106,-193002,804747
美々,153670,754096,804845
亀川,-777523,-264854,805038
宇部,-796568,-187864,805187
別府大学,-777086,-266849,805192
倶知安,74489,766582,805359
新千歳空港,151148,755155,805387
長門古市,-804032,-144005,805404
早来,162114,752929,805422
豊後国分,-773283,-280399,805579
豊前長洲,-785652,-237971,805633
岩鼻,-796523,-190592,805667
居能,-796356,-191995,805775
東別府,-776448,-272001,806083
四郎ヶ原,-800938,-172416,806699
湯ノ峠,-800381,-178351,807184
重岡,-760968,-321116,807389
柳ヶ浦,-787563,-237771,807432
南千歳,150641,757440,807530
菅尾,-768745,-301003,807814
妻崎,-798666,-191376,807921
厚保,-801765,-174980,807955
雲泉寺,-778724,-271028,807973
乙原,-778964,-271048,808209
小野田,-799899,-187070,808308
長門長沢,-799267,-191762,808585
向之原,-776752,-279943,808745
目出,-800224,-188300,808860
厚狭,-801821,-181762,809214
南中川,-800731,-189352,809558
雀田,-800225,-192344,809639
人丸,-808267,-145240,809767
南小野田,-801179,-190380,810195
小野田港,-801239,-191025,810378
浜河内,-801006,-193408,810612
宗太郎,-762273,-327060,810733
豊前善光寺,-791253,-237308,810888
安平,162897,758379,810916
鬼瀬,-779438,-279835,811272
長都,146267,762232,811399
長門本山,-801662,-194198,811411
三重町,-772087,-304188,812021
小沢,68863,774328,812528
サッポロビール庭園,144797,763846,812709
市棚,-762437,-333551,813248
天津,-794065,-237277,813604
伊上,-812550,-145300,814019
恵庭,143198,765605,814144
小野屋,-782610,-280763,814576
天神山,-783876,-280452,815690
埴生,-808703,-181664,815965
恵み野,142181,767752,816069
北川,-763946,-337675,816174
日向長井,-763937,-340610,817260
東中津,-798888,-234287,817541
豊後清川,-777983,-304932,817830
長門粟野,-816487,-146409,818070
島松,142031,769953,818206
北延岡,-765162,-344253,819765
由布院,-791053,-271416,819883
小月,-813495,-179174,820237
銀山,71864,782025,820472
緒方,-782260,-304790,821822
滝部,-819376,-154399,822057
真駒内,124373,777248,822397
阿川,-820773,-148436,822594
南由布,-793258,-273504,822598
湯平,-791705,-278660,822626
川端,168317,769684,823107
延岡,-767179,-348680,823310
三毛門,-806266,-230677,823832
特牛,-821721,-151735,823995
自衛隊前,124863,778904,824110
朝地,-786144,-300757,824181
北広島,141083,776239,824220
滝ノ上,174941,769365,824225
南延岡,-767027,-352089,824476
長府,-817075,-184315,824678
宇賀本郷,-821694,-160551,825266
湯玉,-821398,-162631,825293
澄川,125040,780110,825328
長門二見,-822638,-157741,825776
宇島,-809059,-229664,826306
福住,127925,780719,826393
電車事業所前,122595,781603,826418
中央図書館前,122789,781580,826426
南平岸,125346,781216,826469
石山通,123126,781618,826516
東屯田通,123501,781662,826618
小串,-822188,-166942,826752
ロープウェイ入口,122554,781970,826774
幌南小学校前,123749,781806,826799
上野幌,134806,780233,827057
山鼻19条,123716,782112,827096
西線16条,122512,782341,827134
月寒中央,127405,781614,827192
土々呂,-767638,-357845,827271
平岸,125086,782088,827289
静修学園前,123673,782473,827446
西線14条,122472,782710,827493
中の島,124496,782392,827495
美園,126503,782286,827710
幌平橋,124053,782692,827722
古山,159926,776215,827768
南郷18丁目,130538,781713,827801
行啓通,123630,782845,827807
大谷地,132009,781475,827810
西線11条,122417,783188,827957
川棚温泉,-823031,-169578,828010
南郷13丁目,129533,782294,828208
豊平公園,125706,782932,828220
新夕張,179776,772386,828244
中島公園通,123578,783315,828263
西線9条旭山公園通,122377,783556,828313
ひばりが丘,132923,781957,828438
南郷7丁目,128546,782780,828527
山鼻9条,123541,783660,828598
中島公園,123973,783608,828614
西線6条,122336,783922,828669
東本願寺前,123502,783959,828887
円山公園,121063,784362,828908
豊前松江,-811948,-229289,829025
西15丁目,122342,784441,829183
西18丁目,121948,784545,829224
関門海峡めかり,-820539,-190597,829244
豊水すすきの,124119,784235,829256
資生館小学校前,123488,784337,829258
新札幌,133564,782700,829279
豊後竹田,-790422,-304148,829327
新さっぽろ,133686,782730,829328
すすきの,123822,784363,829336
黒井村,-824110,-171486,829387
東札幌,126385,784019,829402
西28丁目,120650,784936,829411
中央区役所前,122889,784593,829417
狸小路,123776,784556,829520
西11丁目,122840,784722,829537
新下関,-821853,-185265,829550
西8丁目,123275,784673,829557
平和,130734,783569,829664
西4丁目,123691,784760,829708
ノーフォーク広場,-820942,-191091,829732
野矢,-800899,-273077,829790
厚別,132794,783384,829824
菊水,125397,784610,829828
大通,123713,784884,829834
出光美術館,-820929,-192010,829893
然別,73545,791442,830007
バスセンター前,124506,785067,830139
九州鉄道記念館,-821204,-192351,830228
門司港,-821408,-192378,830432
二十四軒,120553,785988,830437
沼ノ沢,179299,774746,830438
さっぽろ,123581,785532,830453
門川,-769882,-361065,830597
桑園,122044,786048,830724
札幌,123538,785816,830727
琴似,119797,786530,830857
苗穂,125671,785894,831139
梅ヶ峠,-825468,-174344,831201
椎田,-815144,-225538,831263
発寒南,118627,787186,831329
福江,-824554,-180515,831360
北12条,123386,786511,831390
玉来,-791926,-306625,831556
由仁,159164,780310,831628
梶栗郷台地,-824147,-184302,831632
綾羅木,-823962,-185437,831655
北13条東,123906,786757,831713
吉見,-825450,-177880,831785
安岡,-824685,-183006,831929
東区役所前,124745,786926,832013
宮の沢,117597,788056,832036
北18条,123231,787280,832125
発寒中央,118967,788051,832236
幡生,-824097,-187909,832239
八軒,120975,787748,832240
築城,-816815,-223190,832354
環状通東,125482,787403,832599
南清水沢,177246,777776,832938
北24条,123057,788162,832970
発寒,117485,789239,833189
小森江,-823684,-195271,833220
大麻,135462,786465,833310
仁木,76244,794643,833455
下関,-824960,-191480,833751
苅田,-821253,-210232,833855
北34条,122817,789324,834080
門司,-824376,-196594,834155
新田原,-819363,-220497,834233
稲積公園,115845,790558,834252
豊後中村,-805178,-274360,834257
清水沢,177235,779183,834307
麻生,122503,790233,834930
手稲,114779,791409,834939
新道東,125007,789888,834979
朽網,-823261,-207526,835254
新琴似,122222,790751,835399
日向市,-772807,-366622,835480
小波瀬西工大前,-822215,-213796,835552
稲穂,113022,792299,835567
ほしみ,110495,792820,835726
星置,112055,792713,835840
南行橋,-821685,-217919,835928
恵良,-808016,-270842,835975
野幌,138111,788785,836049
引治,-807363,-273818,836195
下曽根,-824874,-204636,836240
栗山,158211,785391,836421
銭函,107909,793884,836424
行橋,-822585,-216445,836485
豊後森,-809512,-267630,836511
財光寺,-773000,-368856,836546
太平,123350,791981,836787
余市,78144,798253,837236
美夜古泉,-822883,-218622,837251
百合が原,124264,792828,837766
今川河童,-823268,-219271,837769
鹿ノ谷,173670,783679,837921
江別,140250,790775,838380
南日向,-773291,-372859,838420
安部山公園,-827591,-203070,838585
新豊津,-823649,-221865,838716
栗丘,155603,788368,838834
蘭島,83007,799437,838917
朝里,100043,797480,838956
小樽築港,97105,797884,838990
夕張,173842,784932,839183
豊後荻,-799480,-308348,839259
篠路,124526,794353,839313
南小樽,95475,798489,839392
平和通,-829371,-198543,839434
旦過,-829487,-198793,839596
城野,-829133,-201359,839754
香春口三萩野,-829522,-199625,839794
西小倉,-829967,-197866,839887
片野,-829644,-200480,840082
塩谷,88674,800164,840260
小樽,94303,799649,840403
東犀川三四郎,-825214,-223779,840670
拓北,125874,795536,840693
北方,-829992,-202289,840782
あいの里教育大,127313,795519,840903
南小倉,-831018,-199842,841303
志井公園,-830140,-205736,841620
守恒,-830587,-203642,841634
あいの里公園,128461,796184,841742
企救丘,-830323,-205559,841763
犀川,-826223,-224904,841906
志井,-830872,-205196,842227
占冠,209300,779517,842257
徳力公団前,-831150,-204287,842316
豊幌,145738,793818,842349
栗沢,155131,792236,842539
九州工大前,-833012,-196255,842563
徳力嵐山口,-831561,-204890,842840
美々津,-776081,-377573,842879
滝水,-804569,-307216,843705
石原町,-831744,-209369,843935
崎山,-828360,-226332,844311
戸畑,-834830,-196436,844382
幌向,148212,795551,844501
杉河内,-818128,-268948,845153
呼野,-832412,-212636,845270
石狩太美,131329,799456,845434
枝光,-835758,-198401,845672
若松,-836262,-195982,845702
東都農,-778306,-381397,846472
スペースワールド,-836466,-199237,846528
志文,155423,796539,846818
源じいの森,-830643,-228405,847006
波野,-808991,-306269,847587
採銅所,-833698,-217879,847645
山麓,-837505,-200793,847851
藤ノ木,-838499,-196585,848012
油須原,-831715,-228675,848112
山上,-837721,-201871,848275
上幌向,152987,799015,848789
内田,-833344,-225712,849027
赤,-832838,-227936,849037
天ヶ瀬,-822116,-269676,849187
柿下温泉口,-834163,-224094,849462
豊後中川,-823513,-266233,849586
香春,-834684,-222443,849603
都農,-779929,-385660,849704
奥洞海,-840195,-196915,849740
石狩当別,136518,803146,849930
黒崎,-840183,-199387,850203
黒崎駅前,-840314,-199435,850342
芽室,262502,772103,850367
勾金,-835277,-223994,850526
西黒崎,-840642,-199412,850659
熊西,-840986,-199403,850995
二島,-841612,-196729,851096
羽帯,250758,776966,851367
北海道医療大学,139450,804200,851465
上伊田,-836349,-224271,851632
大成,264241,772857,851633
岩見沢,156505,801573,851967
添田,-834748,-233510,852180
陣原,-842315,-199054,852231
歓遊舎ひこさん,-834609,-234899,852369
穴生,-842289,-200271,852441
豊前桝田,-834521,-237069,852796
西添田,-835564,-232759,852798
田川伊田,-837631,-224856,853012
石狩金沢,140974,805825,853327
彦山,-834227,-241032,853460
豊後三芳,-828397,-263408,853524
永犬丸,-843104,-202277,853632
下伊田,-838560,-223656,853652
田川市立病院,-838870,-222680,853739
本城,-844160,-198125,853863
糒,-839142,-222178,853894
三ヶ森,-843334,-202705,853941
トマム,226283,787070,854025
西帯広,268831,773914,854102
川南,-781871,-392089,854143
豊前川崎,-837670,-229950,854201
日田,-829533,-261966,854234
新吉野,308905,759383,854306
宮地,-816256,-305830,854333
上金田,-839978,-221248,854506
大藪,-839482,-224098,854649
筑前岩屋,-833736,-248929,854927
折尾,-845037,-199296,854949
田川後藤寺,-839383,-226025,854981
池尻,-839032,-228005,855085
通谷,-844296,-203950,855130
金田,-841069,-219993,855298
豊前大熊,-840819,-221153,855306
糸田,-840477,-222979,855372
光岡,-831144,-260736,855461
人見,-841547,-219425,855642
東中間,-844800,-204191,855671
ふれあい生力,-841894,-218009,855676
帯広,275041,773507,855737
柏林台,271926,774588,855741
豊頃,303022,763489,855983
筑豊中間,-845303,-204547,856236
東水巻,-845870,-201867,856264
いこいの村,-818482,-305698,856402
楠橋,-844863,-207681,856432
十勝清水,248336,783051,856447
遠賀野,-844471,-210043,856528
中間,-845891,-203276,856561
筑豊香月,-845272,-206503,856595
新木屋瀬,-844920,-208317,856616
感田,-844362,-211151,856649
木屋瀬,-844930,-208899,856744
大行司,-834701,-252649,856800
札内,279483,773091,856814
水巻,-846859,-200400,856949
希望が丘高校前,-845882,-205440,856980
大鶴,-833986,-256070,856986
中泉,-843825,-215459,857022
宝珠山,-834433,-254699,857065
稲士別,282896,772258,857173
筑豊直方,-845043,-211686,857425
本中小屋,142710,809721,857465
筑前垣生,-846633,-204256,857482
阿蘇,-819819,-305488,857605
藤棚,-844516,-215278,857659
直方,-845222,-212340,857736
南直方御殿口,-845320,-213324,858036
新入,-846081,-210490,858196
筑前植木,-846518,-208913,858302
鞍手,-847112,-206505,858398
あかぢ,-845472,-214599,858450
今山,-834995,-258434,858574
十弗,299736,767611,858651
浦幌,312277,763118,859023
遠賀川,-849024,-200862,859163
勝野,-846262,-214411,859184
高森,-816936,-318972,859236
幕別,287931,772903,859489
峰延,160851,808407,859509
高鍋,-784308,-399711,859565
見晴台,-818151,-319078,860417
夜明,-836245,-261194,860503
中小屋,143514,812701,860540
内牧,-823191,-304677,860550
小竹,-847100,-217832,860725
筑前庄内,-845263,-227078,860948
南阿蘇白川水源,-819840,-318415,861793
下鴨生,-846237,-227174,861919
鯰田,-848048,-220881,862304
阿蘇白川,-820495,-318347,862389
新得,244225,790557,862416
月ヶ岡,144746,814735,862757
上三緒,-847513,-226219,862950
光珠内,163212,811575,863077
東鹿越,218760,798819,863347
筑後大石,-840591,-257719,863793
海老津,-853729,-201183,863841
新飯塚,-849117,-223600,863938
知来乙,147246,815528,863978
幾寅,222505,798685,864200
利別,293108,776114,864285
市ノ川,-826719,-305958,864302
下金山,209841,802266,864403
厚内,325612,763634,864531
上厚内,320211,765868,864541
中松,-823338,-317547,864812
飯塚,-849718,-225321,864902
日向新富,-787810,-405080,865023
石狩月形,148931,816602,865335
南阿蘇水の生まれる里白水高原,-824546,-316673,865669
赤水,-828244,-307504,866235
阿蘇下田城ふれあい温泉,-825913,-315421,866556
うきは,-843305,-258845,866705
天道,-851038,-227799,866739
美唄,164525,815830,867507
加勢,-827238,-314921,867647
教育大前,-857162,-204462,867845
長陽,-827762,-314159,867898
山部,206926,807427,868683
豊ヶ岡,152425,819545,868862
筑後吉井,-846645,-257888,869687
赤間,-859089,-204281,869700
佐土原,-790535,-410447,869791
札比内,154741,820070,869803
立野,-831187,-311241,870209
直別,329411,768571,870549
上穂波,-854461,-231813,870975
筑前大分,-855665,-229098,871538
茶志内,165329,820200,871951
筑前内野,-855395,-234751,872554
九郎原,-857270,-228696,873014
日向住吉,-792663,-413809,873165
晩生内,157626,823368,873580
尺別,332637,770616,873681
東郷,-863020,-205468,873787
布部,208289,812721,874149
田主丸,-852314,-257631,875102
甘木,-855051,-248461,875465
城戸南蔵院前,-860776,-225510,875733
札的,159539,825536,876069
東福間,-864918,-207614,876070
蓮ヶ池,-794371,-417147,876156
音別,334836,772930,876668
筑前山手,-862121,-224913,876916
馬田,-856476,-249539,877110
浦臼,160624,826875,877590
上浦,-856893,-250494,877749
奈井江,166471,826254,878110
宮崎神宮,-795706,-419440,878359
福間,-867208,-208540,878498
肥後大津,-840482,-310465,878784
太刀洗,-858451,-248645,878807
宮崎,-795775,-421998,879544
山隈,-859272,-248557,879582
篠栗,-865196,-224440,879816
富良野,207394,818847,879872
